,business_name,service_name,on,address,lat,lng,gu,dong,l_dong
204,(주)보나비 아티제 역삼역점,일반음식점,영업,서울특별시 강남구 역삼동 679-4 서울인터내셔널타워,37.5015926,127.0377365,강남구,역삼,역삼1동
205,붐피자 강남논현점,일반음식점,영업,서울특별시 강남구 논현동 214,37.5128977,127.0323517,강남구,논현,논현동
206,본죽&비빔밥 매봉역점,일반음식점,영업,서울특별시 강남구 도곡동 419-3,37.485428,127.0458067,강남구,도곡,도곡동
207,그시절동태촌 포스코점,일반음식점,영업,서울특별시 강남구 대치동 892 포스코센터,37.50579,127.0561533,강남구,대치,대치동
208,섬마을아저씨막회,일반음식점,영업,서울특별시 강남구 삼성동 9-6,37.5151311,127.0428486,강남구,삼성,삼성동
209,뻬를라,일반음식점,영업,서울특별시 강남구 신사동 629-41,37.52154290000001,127.0315806,강남구,신사,신사동
210,카페금석,일반음식점,영업,서울특별시 강남구 삼성동 162-25 동영빌딩,37.5142094,127.0643237,강남구,삼성,삼성동
211,초장집 압구정별관,일반음식점,영업,서울특별시 강남구 신사동 658 로데오현대아파트,37.5265851,127.0373027,강남구,신사,신사동
212,빠레뜨한남 수서역점,일반음식점,영업,서울특별시 강남구 수서동 724 로즈데일오피스텔,37.4871856,127.1026541,강남구,수서,수서동
213,한올,일반음식점,영업,서울특별시 강남구 신사동 541-11,37.5190758,127.0237617,강남구,신사,신사동
214,호루몬,일반음식점,영업,서울특별시 강남구 신사동 631-17 상복빌딩,37.5230276,127.0344535,강남구,신사,신사동
215,엘피노323,일반음식점,영업,서울특별시 강남구 신사동 504-11,37.519457,127.0191187,강남구,논현,논현1동
216,강남미나리삼겹살,일반음식점,영업,서울특별시 강남구 역삼동 831-34,37.4945032,127.0308896,강남구,역삼,역삼동
217,아비꼬 수서역점,일반음식점,영업,서울특별시 강남구 수서동 724 로즈데일오피스텔,37.4871856,127.1026541,강남구,수서,수서동
218,카페 보보,일반음식점,영업,서울특별시 강남구 도곡동 527-3 도곡렉슬상가,37.4953504,127.0527143,강남구,도곡,도곡동
219,유리스커피(Euryce Coffee),일반음식점,영업,서울특별시 강남구 역삼동 792-5,37.4932678,127.0359166,강남구,역삼,역삼동
220,강레오의차돌집 삼성점,일반음식점,영업,서울특별시 강남구 삼성동 119-9 케이빌딩,37.5123584,127.0532606,강남구,삼성,삼성동
221,움,일반음식점,영업,서울특별시 강남구 청담동 80-17,37.5262036,127.0447439,강남구,청담,청담동
222,리나스 강남,일반음식점,영업,서울특별시 강남구 역삼동 837 TOWER837,37.4915808,127.0311894,강남구,역삼,역삼동
223,트헝뜨,일반음식점,영업,서울특별시 강남구 삼성동 30-3,37.5141591,127.0447427,강남구,삼성,삼성동
224,등안채13,일반음식점,영업,서울특별시 강남구 신사동 628-11,37.5225326,127.0322128,강남구,신사,신사동
225,라팰리스 청담,일반음식점,영업,서울특별시 강남구 청담동 87-9,37.5240565,127.0409467,강남구,청담,청담동
226,엘쁠라또 도곡,일반음식점,영업,서울특별시 강남구 도곡동 452-7 나무빌딩,37.4822963,127.0451348,강남구,도곡,도곡동
227,장어 스토리,일반음식점,영업,서울특별시 강남구 역삼동 673-26,37.5035978,127.0397581,강남구,역삼,역삼동
228,윤쓰 패밀리,일반음식점,영업,서울특별시 강남구 삼성동 163-3 대웅제약빌딩,37.5144857,127.0654791,강남구,삼성,삼성동
229,팔로우스타,일반음식점,영업,서울특별시 강남구 대치동 891-44 노벨과개미,37.5049591,127.0553408,강남구,대치,대치동
230,알버트,일반음식점,영업,서울특별시 강남구 세곡동 590 라온 프라이빗시티,37.4667949,127.1001606,강남구,세곡,세곡동
231,신의주 찹쌀순대 수서역점,일반음식점,영업,서울특별시 강남구 수서동 724 로즈데일오피스텔,37.4871856,127.1026541,강남구,수서,수서동
232,계승집,일반음식점,영업,서울특별시 강남구 논현동 163-12 환희빌딩,37.5080746,127.0238726,강남구,논현,논현동
233,미도리,일반음식점,영업,서울특별시 강남구 개포동 1237-18번지 제일빌딩,37.4779345,127.0459004,강남구,개포,개포동
234,카페구오,일반음식점,영업,서울특별시 강남구 신사동 519-1,37.519554,127.0206216,강남구,신사,신사동
235,쿠시아게진,일반음식점,영업,서울특별시 강남구 청담동 19-36번지,37.52243000000001,127.0437001,강남구,청담,청담동
236,시마스시,일반음식점,영업,서울특별시 강남구 대치동 937번지 롯데백화점,37.4970578,127.0535939,강남구,대치,대치동
237,바나프레소 한티역점,일반음식점,영업,서울특별시 강남구 역삼동 765-7번지,37.4973288,127.0520728,강남구,역삼,역삼동
238,고메스테이크 역삼점,일반음식점,영업,서울특별시 강남구 역삼동 799-21 창림빌딩,37.4919529,127.0385429,강남구,역삼,역삼동
239,조리인,일반음식점,영업,서울특별시 강남구 신사동 666-27,37.5241916,127.038592,강남구,신사,신사동
240,(주)토브헤세드,일반음식점,영업,서울특별시 강남구 논현동 72-8번지,37.5185488,127.032744,강남구,논현,논현동
241,사운드온더펍 대치점,일반음식점,영업,서울특별시 강남구 대치동 913-25,37.501608,127.0584095,강남구,대치,대치동
242,삼대족발,일반음식점,영업,서울특별시 강남구 대치동 994-8,37.4987004,127.0680685,강남구,대치,대치2동
243,또래오래 논현&대가집,일반음식점,영업,서울특별시 강남구 논현동 193-20,37.5073239,127.0312108,강남구,논현,논현동
244,까치화방,일반음식점,영업,서울특별시 강남구 역삼동 811-13번지,37.50328140000001,127.0267174,강남구,역삼,역삼동
245,정성이가득찬집밥 강남직영점,일반음식점,영업,서울특별시 강남구 역삼동 708-33 역삼동 벤처빌딩,37.50292719999999,127.0485467,강남구,역삼,역삼동
246,로라방앗간 역삼 이마트점,일반음식점,영업,서울특별시 강남구 역삼동 755번지 한솔필리아,37.4991554,127.0483257,강남구,역삼,역삼동
247,게판 오분전,일반음식점,영업,서울특별시 강남구 신사동 663-17 압구정빌딩,37.52400009999999,127.0287323,강남구,신사,신사동
248,대치동 숯불갈비,일반음식점,영업,서울특별시 강남구 대치동 923-18번지,37.49844950000001,127.0535558,강남구,대치,대치동
249,클럽 모헤닉,일반음식점,영업,서울특별시 강남구 신사동 664-11번지 선우빌딩,37.5263342,127.0398764,강남구,신사,신사동
250,우오하나,일반음식점,영업,서울특별시 강남구 신사동 521-1번지,37.5198897,127.0204284,강남구,신사,신사동
251,오늘도 빙수 강남점,일반음식점,영업,서울특별시 강남구 역삼동 707-34 한신인터밸리24빌딩,37.5029732,127.0465325,강남구,역삼,역삼동
252,제이,일반음식점,영업,서울특별시 강남구 삼성동 127-6,37.5100579,127.0544941,강남구,삼성,삼성동
253,원갈비,일반음식점,영업,서울특별시 강남구 논현동 67-12번지,37.5185005,127.0303232,강남구,논현,논현동
254,원할머니보쌈족발 대치배달점,일반음식점,영업,서울특별시 강남구 역삼동 779번지,37.4964268,127.0447357,강남구,역삼,역삼동
255,바 엘(bar L),일반음식점,영업,서울특별시 강남구 도곡동 545-4번지 대성빌딩,37.4913122,127.0382422,강남구,도곡,도곡동
256,테이블 브라운,일반음식점,영업,서울특별시 강남구 역삼동 837-26번지 삼일프라자오피스텔,37.4908189,127.0326637,강남구,역삼,역삼동
257,커피효과,일반음식점,영업,서울특별시 강남구 역삼동 792-53번지 성우빌딩 지상1층,37.4944506,127.0376275,강남구,역삼,역삼동
258,호텔인나인(Hotel in 9),일반음식점,영업,서울특별시 강남구 삼성동 91-28 호텔인나인,37.5154693,127.0600658,강남구,삼성,삼성동
259,예술가,일반음식점,영업,서울특별시 강남구 신사동 642-9번지,37.5266453,127.0365358,강남구,신사,신사동
260,따청푸드,일반음식점,영업,서울특별시 강남구 신사동 517-27번지 SM빌딩 지상1층,37.5193435,127.022224,강남구,신사,신사동
261,스시류,일반음식점,영업,서울특별시 강남구 일원동 682-1번지,37.4907814,127.0816023,강남구,일원,일원동
262,데쎄르 룸,일반음식점,영업,서울특별시 강남구 논현동 269-16번지 지상1층 101호,37.5109487,127.0425025,강남구,논현,논현동
263,중앙손칼국수,일반음식점,영업,서울특별시 강남구 신사동 615-1번지 코끼리상가,37.528096,127.031021,강남구,신사,신사동
264,에빠뉘,일반음식점,영업,서울특별시 강남구 청담동 20-30번지,37.5218771,127.042549,강남구,청담,청담동
265,더블유더블유섬유센터일호점,일반음식점,영업,서울특별시 강남구 대치동 944-31 한국섬유산업연합회,37.5077425,127.0605586,강남구,대치,대치동
266,더블유더블유섬유센터이호점,일반음식점,영업,서울특별시 강남구 대치동 944-31 한국섬유산업연합회,37.5077425,127.0605586,강남구,대치,대치동
267,149 골목집,일반음식점,영업,서울특별시 강남구 논현동 7-1번지,37.5187616,127.0267833,강남구,논현,논현동
268,프라이드,일반음식점,영업,서울특별시 강남구 대치동 974-1번지 신해청아파트,37.5008476,127.0601302,강남구,대치,대치동
269,포크댄스,일반음식점,영업,서울특별시 강남구 논현동 182-19번지,37.5071207,127.0256387,강남구,논현,논현동
270,파파앤웍,일반음식점,영업,서울특별시 강남구 역삼동 823 삼원타워,37.4987464,127.03169,강남구,역삼,역삼동
271,바비(barbie),일반음식점,영업,서울특별시 강남구 역삼동 673-39,37.5035974,127.0403121,강남구,역삼,역삼동
272,힐스포레,일반음식점,영업,서울특별시 강남구 대치동 976-7번지,37.5007014,127.0631946,강남구,대치,대치동
273,메이트재즈,일반음식점,영업,서울특별시 강남구 청담동 19-36,37.52243000000001,127.0437001,강남구,청담,청담동
274,부산아지매국밥 뱅뱅사거리점,일반음식점,영업,서울특별시 강남구 역삼동 837-13,37.4917278,127.03184,강남구,역삼,역삼동
275,창화당 대치점,일반음식점,영업,서울특별시 강남구 대치동 906-1,37.501588,127.0525941,강남구,대치,대치동
276,달빛칸타타,일반음식점,영업,서울특별시 강남구 역삼동 738-10 청도 빌딩,37.4989824,127.0371071,강남구,역삼,역삼동
277,오한수 우육면가 선릉점,일반음식점,영업,서울특별시 강남구 역삼동 702-13 성지하이츠1,37.5038117,127.0452472,강남구,역삼,역삼동
278,현경,일반음식점,영업,서울특별시 강남구 대치동 896-50,37.5038177,127.0537851,강남구,대치,대치동
279,카페베네 선릉역점,일반음식점,영업,서울특별시 강남구 삼성동 142-35번지 성담빌딩,37.5056824,127.0506308,강남구,삼성,삼성동
280,씨블루,일반음식점,영업,서울특별시 강남구 역삼동 811번지,37.5037384,127.0264887,강남구,역삼,역삼동
281,깐부치킨 세곡점,일반음식점,영업,서울특별시 강남구 세곡동 590 라온 프라이빗시티,37.4667949,127.1001606,강남구,세곡,세곡동
282,888라운지,일반음식점,영업,서울특별시 강남구 신사동 643-27번지,37.5268296,127.0357341,강남구,신사,신사동
283,신전떡볶이 삼성청담점,일반음식점,영업,서울특별시 강남구 삼성동 117번지 쌍용 플래티넘,37.5123174,127.0518299,강남구,삼성,삼성동
284,불독,일반음식점,영업,서울특별시 강남구 역삼동 810-2번지,37.50362860000001,127.025943,강남구,역삼,역삼동
285,더위스키( the whisky ),일반음식점,영업,서울특별시 강남구 역삼동 837-13번지,37.4917278,127.03184,강남구,역삼,역삼동
286,신참떡볶이 강남자곡점,일반음식점,영업,서울특별시 강남구 자곡동 636번지 서강플라자,37.47202230000001,127.0960065,강남구,자곡,자곡동
287,스윗츠(SWWEETS),일반음식점,영업,서울특별시 강남구 신사동 551-11,37.5222439,127.023709,강남구,신사,신사동
288,까치양조장,일반음식점,영업,서울특별시 강남구 역삼동 811-13번지,37.50328140000001,127.0267174,강남구,역삼,역삼동
289,펫즈데이,일반음식점,영업,서울특별시 강남구 논현동 96-8번지,37.5213189,127.0371543,강남구,논현,논현동
290,이한커피(ehan coffee),일반음식점,영업,서울특별시 강남구 역삼동 771-19번지,37.4967795,127.042314,강남구,역삼,역삼동
291,육수당 강남자곡점,일반음식점,영업,서울특별시 강남구 자곡동 649,37.4726101,127.1029635,강남구,자곡,자곡동
292,서울물회,일반음식점,영업,서울특별시 강남구 대치동 956-20,37.5058331,127.0600273,강남구,대치,대치동
